REGISTRY,ETHNIC_GROUP,YEAR,SEX,N_AGR,TOTAL,P0_4,P5_9,P10_14,P15_19,P20_24,P25_29,P30_34,P35_39,P40_44,P45_49,P50_54,P55_59,P60_64,P65_69,P70_74,P75_79,P80_84,P85,P_unk
52802,99,1975,2,18,438709,35736,43265,44992,40483,36170,36723,30124,28023,26815,23852,21849,17067,16328,14231,10666,6839,3576,1970,0
52802,99,1976,1,18,457065,35770,44429,46810,44180,39694,41047,35304,31227,28941,24750,22356,17064,14913,12096,8961,5202,2745,1576,0
52802,99,1976,2,18,443724,34026,42477,45164,41508,36462,37074,31566,28395,27083,24458,22305,17850,16609,14474,11137,7200,3850,2086,0
52802,99,1977,1,18,462089,34029,43808,46996,45178,40017,41395,36666,31864,29256,25634,22769,17787,15312,12160,9299,5385,2874,1660,0
52802,99,1977,2,18,449224,32346,41711,45365,42560,36781,37451,33039,28793,27377,25094,22791,18656,16913,14743,11629,7587,4153,2235,0
52802,99,1978,1,18,470912,33349,42652,47379,46551,41105,41337,38742,32859,29893,26882,23143,19090,15424,12600,9497,5733,2967,1709,0
52802,99,1978,2,18,458737,31672,40870,45431,44079,37722,37613,35007,29640,27925,26102,23333,19846,17026,15210,12249,8111,4474,2427,0
52802,99,1979,1,18,475016,32326,40981,47228,47360,41730,40922,40412,33555,30253,27874,23307,20240,15423,12934,9627,6036,3058,1750,0
52802,99,1979,2,18,463680,30647,39549,44941,45073,38356,37422,36672,30227,28210,26852,23655,20889,16977,15534,12762,8563,4761,2590,0
52802,99,1980,1,18,478800,31826,38925,46688,47849,42905,40597,41759,34267,30729,28644,23669,21372,15401,13071,9804,6306,3160,1828,0
52802,99,1980,2,18,468109,30268,37181,44836,45736,39231,37311,37948,30906,28672,27217,24046,21891,16973,15807,13221,9057,5011,2797,0
52802,99,1981,1,18,482211,31593,36531,46204,48328,43978,40587,42660,34868,31404,28815,24546,21763,15967,13339,9932,6576,3216,1904,0
52802,99,1981,2,18,472178,30198,35074,44195,46035,39955,37568,38917,31596,29114,27544,24582,22331,17727,15991,13499,9522,5316,3014,0
52802,99,1982,1,18,484097,31174,34829,45038,47991,44760,40927,41905,36952,31764,29139,25315,22120,16710,13573,9899,6725,3318,1958,0
52802,99,1982,2,18,474729,29962,33313,42887,45870,40839,37671,38317,33635,29276,27688,25210,22764,18468,16328,13621,9914,5651,3315,0
52802,99,1983,1,18,485662,30806,33824,43044,47441,45312,41495,41379,38379,32423,29442,26193,22295,17775,13539,10119,6799,3459,1938,0
52802,99,1983,2,18,476654,29560,32298,41029,45317,41416,38093,37933,35056,29769,27945,25799,23045,19407,16266,13886,10328,6007,3500,0
52802,99,1984,1,18,487550,30454,32836,41063,46905,45881,42079,40874,39823,33102,29761,27089,22490,18858,13534,10361,6895,3616,1929,0
52802,99,1984,2,18,478908,29178,31296,39190,44787,42012,38531,37571,36499,30280,28219,26406,23341,20362,16225,14167,10756,6382,3706,0
52802,99,1985,1,18,489767,30119,31872,39098,46384,46471,42684,40386,41281,33797,30100,28008,22706,19960,13540,10622,7007,3792,1940,0
52802,99,1985,2,18,481499,28812,30314,37373,44275,42628,38981,37222,37955,30809,28516,27032,23655,21339,16201,14475,11205,6776,3931,0
52802,99,1986,1,18,492378,30186,31522,36718,45736,46670,43676,40448,42167,34440,30675,28152,23628,20303,14107,10854,7121,3960,2015,0
52802,99,1986,2,18,484384,28948,30127,35127,43384,42742,39631,37533,38858,31499,28922,27301,24184,21757,16928,14685,11444,7090,4224,0
52802,99,1987,1,18,495625,30335,31420,35018,44747,46360,44785,40985,41572,36601,31059,28460,24416,20584,14871,11092,7158,4062,2100,0
52802,99,1987,2,18,487297,29194,30078,33407,42110,42361,40777,37828,38377,33605,29041,27421,24776,22146,17606,14986,11617,7424,4543,0
52802,99,1988,1,18,463635,28859,28967,31064,40369,42918,42523,38672,38274,35622,29323,26311,23703,19320,14688,10353,6814,3852,2003,0
52802,99,1988,2,18,456407,27715,27866,29761,38175,38738,38756,35487,35244,32986,27222,25537,23975,20940,17060,13959,11097,7321,4568,0
52802,99,1989,1,18,466446,29378,28525,30558,38447,42525,43170,39193,37925,37017,29973,26783,24369,19476,15737,10285,7054,3908,2123,0
52802,99,1989,2,18,459079,28070,27459,29103,36578,38218,39191,36124,35042,34287,27701,25883,24369,21221,18139,13837,11375,7580,4902,0
52802,99,1990,1,18,469853,29944,28508,30012,36680,42266,43406,40184,37674,38191,30823,27118,24927,19754,16625,10393,7188,4011,2149,0
52802,99,1990,2,18,461935,28559,27431,28603,34341,37924,39581,36889,34785,35487,28351,26101,24725,21589,18992,13879,11588,7890,5220,0
52802,99,1991,1,18,473882,30484,28624,29873,34564,42127,43741,41070,37861,39175,31525,27670,25117,20566,16964,10847,7367,4071,2236,0
52802,99,1991,2,18,465747,28971,27549,28565,32515,37328,39795,37520,35175,36439,29036,26507,25000,21990,19441,14506,11784,8065,5561,0
52802,99,1992,1,18,476719,30894,28685,29699,32939,41392,43317,41839,38429,38608,33644,28005,25380,21280,17231,11509,7528,4009,2331,0
52802,99,1992,2,18,468888,29294,27739,28473,31062,36394,39569,38585,35521,35891,31116,26635,25113,22533,19802,15129,11997,8194,5841,0
52802,99,1993,1,18,480183,31228,29417,29393,31408,40314,43200,42546,38884,38454,35366,28739,25365,22231,17356,12161,7571,4161,2389,0
52802,99,1993,2,18,472831,29811,28217,28449,29577,35832,39003,39455,36030,35571,32945,26950,25141,23334,20036,15818,12067,8441,6154,0
52802,99,1994,1,18,483404,31715,30002,29072,30758,38631,42951,43141,39543,38024,36723,29474,25833,22853,17485,13097,7453,4254,2395,0
52802,99,1994,2,18,476512,30310,28594,28105,29093,34620,38683,39944,36746,35333,34319,27482,25449,23714,20267,16824,11933,8683,6413,0
52802,99,1995,1,18,486948,32094,30609,29123,30279,36514,42691,43525,40460,37813,38059,30277,26143,23448,17822,13808,7508,4355,2420,0
52802,99,1995,2,18,480068,30596,29136,28003,28580,32825,38550,40540,37612,35136,35590,28095,25745,24024,20593,17516,11970,8875,6682,0
52802,99,1996,1,18,490017,31897,31116,29253,30168,34420,42644,43820,41343,37904,38926,31007,26656,23616,18448,14068,7845,4424,2462,0
52802,99,1996,2,18,483629,30539,29645,28099,28535,31334,38276,40708,38343,35473,36505,28686,26100,24277,20910,17864,12512,8972,6851,0
52802,99,1997,1,18,497574,31957,32113,29719,30392,33269,42170,44006,42582,38878,38788,33296,27274,24067,19222,14480,8440,4496,2425,0
52802,99,1997,2,18,491540,30603,30490,28620,28847,30384,37859,40905,39800,36194,36273,30964,26425,24559,21600,18422,13220,9225,7150,0
52802,99,1998,1,18,499950,31707,32371,30403,30133,31755,40930,43723,43115,39300,38576,35018,27981,24062,20162,14614,8989,4607,2504,0
52802,99,1998,2,18,494515,30184,31044,29136,28725,28952,37178,40359,40587,36692,35859,32853,26740,24548,22424,18633,13856,9261,7484,0
52802,99,1999,1,18,502772,31746,32885,31014,29856,30967,39105,43402,43754,39933,38175,36284,28694,24499,20741,14781,9802,4504,2630,0
52802,99,1999,2,18,497585,30285,31540,29622,28290,28163,35935,40016,41113,37423,35590,34124,27231,24920,22792,18863,14763,9153,7762,0
52802,99,2000,1,18,506092,31714,33120,31635,29879,30548,37128,43194,44047,40894,37928,37511,29474,24852,21329,15111,10421,4639,2668,0
52802,99,2000,2,18,500624,30196,31750,30211,28263,27743,34152,39940,41637,38238,35385,35354,27733,25206,23084,19156,15374,9293,7909,0
52802,99,2001,1,18,509363,32162,32856,32081,30149,30475,35037,42811,44306,41746,38017,38398,30180,25385,21609,15811,10670,4931,2739,0
52802,99,2001,2,18,503853,30715,31475,30684,28366,27665,32543,39489,41702,38909,35708,36261,28352,25564,23397,19480,15705,9734,8104,0
52802,99,2002,1,18,513235,32214,32675,32627,30384,30717,33845,42122,44044,42611,38556,37961,32146,25854,21916,16409,11045,5317,2792,0
52802,99,2002,2,18,506914,30859,31226,31045,28637,27730,31252,38927,41465,39999,35996,35764,30291,25674,23506,20042,16026,10225,8250,0
52802,99,2003,1,18,515828,32437,32343,32854,31068,30800,32462,40972,43839,43063,38935,37749,33857,26514,21899,17265,11197,5768,2806,0
52802,99,2003,2,18,509429,31187,30705,31551,28999,27781,29976,38250,40881,40861,36446,35348,32122,25949,23437,20790,16163,10705,8278,0
52802,99,2004,1,18,517025,32279,32128,33213,31464,30289,31732,38985,43373,43584,39470,37410,35110,27182,22334,17811,11485,6327,2849,0
52802,99,2004,2,18,510892,30958,30726,31886,29226,27134,29375,36825,40528,41291,37189,34999,33385,26358,23759,21151,16446,11350,8306,0
52802,99,2005,1,18,517613,31596,32063,33354,31700,29985,31151,36886,42917,43622,40376,37032,36286,27953,22733,18336,11843,6790,2990,0
52802,99,2005,2,18,512289,30483,30529,31984,29475,26932,28850,35038,40364,41726,37939,34747,34621,26823,24060,21426,16773,11916,8603,0
52802,99,2006,1,18,518228,30660,32252,33026,31906,30097,31100,34534,42317,43639,41110,37051,37144,28601,23290,18730,12495,7010,3266,0
52802,99,2006,2,18,512637,29419,30929,31580,29795,26651,28772,33108,39739,41806,38553,34980,35439,27391,24362,21747,17101,12245,9020,0
52802,99,2007,1,18,518721,29878,32209,32656,32220,29933,31012,32968,41199,43228,41839,37482,36683,30510,23755,19169,13061,7403,3516,0
52802,99,2007,2,18,513077,28672,30956,31177,29905,26452,28714,31523,38979,41429,39521,35271,34901,29309,24537,21862,17632,12698,9539,0
55400,99,1983,1,18,1603050,128460,136930,157460,153390,149250,126880,120660,110370,91370,76800,76840,73810,64350,52020,40710,25140,12700,5910,0
55400,99,1983,2,18,1622510,122130,130720,150670,146780,142930,128910,122040,109300,90970,74190,73320,73200,69400,60710,51010,37100,22410,16720,0
55400,99,1984,1,18,1618360,129540,133420,155360,154100,151450,130820,121300,116340,93580,78820,75100,73920,66380,51280,41380,26240,13170,6160,0
55400,99,1984,2,18,1639870,122530,127380,150070,147140,145060,131270,123660,115410,93000,76760,72340,72850,70890,60420,52250,38150,23550,17140,0
55400,99,1985,1,18,1627440,129940,130860,151900,155940,149510,133320,122140,119140,95930,81760,74360,74630,67660,51150,42340,26960,13450,6450,0
55400,99,1985,2,18,1651380,122860,125190,147050,148100,143490,133090,125960,118930,94540,80150,71090,72890,72040,61200,53240,39140,24880,17540,0
55400,99,1986,1,18,1623910,128590,129320,147460,154010,142960,134920,123480,120490,97830,84670,73170,75360,67690,52580,42070,27810,14150,7350,0
55400,99,1986,2,18,1654340,122430,124140,141670,148200,139220,136190,125970,120870,97350,83870,71440,72640,70740,61860,53730,40140,25190,18690,0
55400,99,1987,1,18,1638750,131100,128490,141930,156000,142350,138270,126210,121280,102400,88570,73400,74320,68740,53050,41810,28350,14730,7750,0
55400,99,1987,2,18,1669990,124630,123080,136490,150840,137590,140430,129390,121110,101460,85950,72570,71990,70740,62780,54290,41330,26250,19070,0
55400,99,1988,1,18,1646870,133130,127770,136340,156240,140710,141420,129190,121050,106090,91210,73620,72520,70090,54140,41170,28790,15410,7980,0
55400,99,1988,2,18,1679100,127050,122570,130060,151870,136340,142740,132860,119770,104780,88620,72560,71890,70440,64060,54060,42720,27470,19240,0
55400,99,1989,1,18,1653260,135690,127470,132700,153570,139630,140030,132180,118940,109950,93310,75400,72890,70000,57010,40860,29140,16290,8200,0
55400,99,1989,2,18,1689750,128790,121880,126930,150330,135980,142450,136800,120680,110190,90470,74250,71620,70120,63710,53680,43310,28770,19790,0
55400,99,1990,1,18,1671810,139390,127540,130520,150000,142190,139660,136510,121580,115840,93980,77210,72020,70540,58500,41890,29130,16300,9010,0
55400,99,1990,2,18,1707410,131500,122700,125780,146490,137900,143970,139680,122540,114210,90650,78170,69790,70140,65090,53460,44860,29450,21030,0
55400,99,1991,1,18,1664130,141798,128430,130671,145542,136431,133251,133764,121971,118347,93909,79839,69504,70551,60138,43347,30912,16836,8889,0
55400,99,1991,2,18,1711773,135891,122190,125358,140481,135381,139290,138525,124881,118935,93231,79842,68613,70179,66477,55785,45009,29766,21939,0
55400,99,1992,1,18,1685480,146000,131340,128920,140550,139830,129180,136660,124620,119240,100100,84290,69340,69860,61290,45270,31540,17740,9710,0
55400,99,1992,2,18,1732980,139290,124970,123530,134720,137440,134780,142950,128450,119960,99750,84350,69170,69480,66210,57320,46170,31020,23420,0
55400,99,1993,1,18,1749370,151450,137010,133110,136630,144760,134280,143990,131050,122080,108490,89180,72780,71260,64420,48100,32120,18610,10050,0
55400,99,1993,2,18,1806380,143630,129970,126240,135330,146560,140060,150610,135010,123250,108940,89430,73100,71510,68480,60440,47100,32480,24240,0
55400,99,1994,1,18,1773820,152610,140630,134530,135260,143860,134400,145580,135030,123660,114490,91720,74490,70190,65330,50140,31900,19480,10520,0
55400,99,1994,2,18,1829900,144160,133680,126920,132750,145780,140430,152610,139340,125690,114750,91510,75140,70580,68580,62110,46810,33490,25570,0
55400,99,1995,1,18,1801310,152970,145400,136060,135820,141880,135600,146180,139580,126260,119800,93960,77460,69150,65710,51490,32870,20180,10940,0
55400,99,1995,2,18,1856600,143790,138510,128290,131630,143800,142340,153600,144110,128900,119730,93790,78470,69470,68510,62530,47900,34580,26650,0
55400,99,1996,1,18,1831060,152180,151140,137710,137600,139230,137790,146350,144350,129850,123970,96540,81440,68110,65980,52580,34090,20720,11430,0
55400,99,1996,2,18,1884650,142690,143410,130170,132040,140150,145350,153770,149640,133020,123650,96160,82410,68900,68470,62540,49320,35430,27530,0
55400,99,1997,1,18,1854290,150480,155220,140020,138530,136630,138500,144760,148250,133400,124950,102100,85150,68190,65600,53760,35560,21090,12100,0
55400,99,1997,2,18,1907980,141880,147060,132290,131620,136240,146430,152890,154570,136960,124820,101600,85860,69670,68010,62430,50660,36230,28760,0
55400,99,1998,1,18,1868860,149160,156810,142620,139280,133470,136480,141840,150770,136410,125510,108910,87060,69370,64810,54970,37380,21210,12800,0
55400,99,1998,2,18,1924020,141070,148490,134820,131630,132050,144480,150910,158160,140400,125760,108500,87880,70840,67550,62640,52070,36530,30240,0
55400,99,1999,1,18,1878110,147690,156780,145360,139720,131130,132500,139050,151180,139160,126250,114460,89540,71100,64180,55950,39180,21310,13570,0
55400,99,1999,2,18,1934740,139840,148010,137560,131460,128740,140830,149430,159100,143710,127550,114050,89950,73030,66830,62790,53720,36520,31620,0
55400,99,2000,1,18,1888000,146520,155470,148510,140600,130490,128930,137220,149400,141800,127380,118880,91500,74080,63520,56680,40500,22200,14320,0
55400,99,2000,2,18,1944940,138640,146070,141020,132410,126320,136560,148810,158050,146690,129650,118530,92060,76300,65950,62750,54400,37660,33070,0
55400,99,2001,1,18,1906070,144070,152780,153930,141720,128450,125180,139800,148970,145150,129130,121790,94370,79280,63940,57430,41830,23440,14810,0
55400,99,2001,2,18,1979920,137100,143040,147110,136320,128100,133220,152220,158420,152060,132840,122920,95640,81880,67160,63310,54650,39120,34810,0
55400,99,2002,1,18,1935510,143260,151020,157580,146870,133870,123000,140600,147540,149100,132380,122370,99680,82800,64580,57610,43140,24780,15330,0
55400,99,2002,2,18,2006580,136730,142140,149990,140100,131820,129740,153100,157480,156850,136430,123450,100940,85310,68240,63270,54720,40430,35840,0
55400,99,2003,1,18,1971310,143110,150760,159840,151230,141630,123130,141260,146710,153150,136350,123040,106440,84540,66060,57420,44600,26280,15760,0
55400,99,2003,2,18,2038290,136420,142110,151420,144090,137160,128360,153970,157010,161620,140560,124490,107730,87020,69640,63250,55140,41750,36550,0
55400,99,2004,1,18,1998280,144270,149710,160410,153960,145970,124030,140150,146120,155130,140400,124350,111750,87030,67860,57400,45640,27720,16380,0
55400,99,2004,2,18,2064140,137840,141180,151260,146740,140270,128360,152790,157180,164180,144930,126400,113090,89070,71900,63030,55460,43250,37210,0
55400,99,2005,1,18,2017850,144080,148920,158950,156520,148150,125710,137630,145950,155070,144050,126170,116120,88990,70890,57460,46690,29010,17490,0
55400,99,2005,2,18,2082710,137650,140620,149380,149480,141690,128970,150070,157560,164390,148880,128740,117610,91250,75190,62680,55740,43890,38920,0
55400,99,2006,1,18,2049530,146420,149230,159500,159470,146030,127100,136420,149190,156030,149130,129950,119820,92300,75650,57470,47590,30060,18170,0
55400,99,2006,2,18,2137400,139830,142610,150990,154280,145540,133940,149830,163430,166650,156070,133750,122710,95110,80000,62800,56060,43900,39900,0
55400,99,2007,1,18,2071970,149800,148270,156970,162950,147560,130410,132610,149870,153950,152320,132960,120210,97420,79270,58450,48120,31420,19410,0
55400,99,2007,2,18,2158770,142550,141760,149030,156800,146280,136340,145370,164600,164940,160430,137320,123110,100540,83600,64080,56210,44360,41450,0
57800,99,1953,1,18,1679399,155770,163607,120035,103138,109443,121610,135212,127456,122832,109197,100543,88940,70370,55195,40944,30319,15872,8916,0
57800,99,1953,2,18,1698367,147162,154268,115022,99329,104362,116336,133135,126838,121966,113034,106825,95353,78192,64955,50109,37203,21015,13263,0
57800,99,1954,1,18,1696957,155645,163984,128216,105404,106782,117949,136196,126485,124133,111853,101875,91038,73203,56295,41331,30938,16592,9038,0
57800,99,1954,2,18,1713769,147493,154957,122031,101628,101694,112792,133376,125770,122737,114624,107934,97758,80660,66030,51252,38117,21589,13327,0
57800,99,1955,1,18,1715316,156384,162824,136277,108984,104192,116980,131573,131181,124623,114290,102471,92566,75641,57526,42092,31009,17357,9346,0
57800,99,1955,2,18,1730357,148183,153948,129078,104709,99319,111204,128177,129769,123411,116070,108694,100070,83135,67571,52982,38610,22156,13271,0
57800,99,1956,1,18,1730791,157806,158335,149479,110000,101870,112687,127821,132778,124664,116687,103694,94051,78735,59828,44072,30799,18208,9277,0
57800,99,1956,2,18,1745099,150391,149440,141669,105976,97211,107841,123503,131634,123770,117344,109410,101473,85915,69339,54392,38707,23456,13628,0
57800,99,1957,1,18,1747265,157918,156305,157613,114046,101080,110826,124025,133068,125212,119405,104632,95677,81051,61321,45601,31139,18673,9673,0
